Item ID,Item,Description,Item Sales Rep,DNR Activity Code,Item Vendor,Last Date Sold,Total Inventory on Hand, Preferred Vendor,Last Date Purchased, Buyer Name,Preferred Vendor Price,Extended Cost 
132593,1146199,HFKNSPBK HWPP Black Fork  Knife  S&P  Napkin Kit 250/cs,N/A,N Stock Active,HFKNSPBK,09/24/2024,1303,7665 NATIONAL PAPER & PLASTICS CO.,08/30/2024,Matt Miller,15,19545.00
132625,1146573,2.5# White Food Tray  500/cs,N/A,O Non Stock Inactive,0421,05/08/2024,46,11100 SOUTHERN CHAMPION TRAY CO.,09/24/2024,Erin Ventola,18.5,851.00
132644,1146930,GC16S Greenware Stock Print Cup 1M/cs,N/A,N Stock Active,GC16SSP01,09/23/2024,28,3120 FABRI KAL CORP.,09/11/2024,Karen Groves,115,3220.00
132657,1146943,206-BK 6" Black Flairware Dessert Plate 180/cs,N/A,N Stock Active,206-BK,09/04/2024,4,4472 FINELINE SETTINGS,05/22/2024,Karen Groves,27.15,108.60
132658,1146944,Spark Plug For 17HP Kawasaki Engines  RCJ8Y,N/A,O Non Stock Inactive,GPRSPLG01,05/09/2024,2,3791 GOFER PARTS,05/23/2024,Patrick Golden,7.26,14.52
132659,1146945,206-CL 6" Clear Flairware Dessert Plate 180/cs,N/A,N Stock Active,206-CL,09/24/2024,21,4472 FINELINE SETTINGS,09/24/2024,Karen Groves,27.15,570.15
132668,1146954,CELLULAR GATEWAY KIT-US,N/A,O Non Stock Inactive,56122730,05/30/2024,1,NILFISK INC,N/A,Patrick Golden,1536.13,1536.13
132670,1146956,Beverage Napkin 2ply 10x10 White 1/4 fold Coin Emboss 3M/cs,N/A,N Stock Active,210X104WHBDC23.0M,09/09/2024,44,FLAMINGO PAPER & FOOD SERVICE,08/22/2024,Suyeon Nam,54.03,2377.32
132705,1147328,U-ADA24RS-13B UNDERCOUNTER REFRIGERATOR,N/A,O Non Stock Inactive,U-ADA24RS-13B,N/A,1,12019 ULINE,N/A,Christine Nelson,2394.5,2394.50
132706,1147329,SE18RS-2FD ELECTRIC FRYER BATTERY 440/480V/60/3-PH,N/A,O Non Stock Inactive,SE18RS-2FD,N/A,1,Pitco Frialator,05/20/2024,Christine Nelson,28775.87,28775.87
132708,1147331,Renee Kaplan 13x7x13 White  Welded  Non Woven Bag  printed  100/cs,David Schwartzman,O Non Stock Inactive,N/A,09/13/2024,21,1343 BULLDOG PACKAGING/KING PRODUCT,08/05/2024,Erin Ventola,168,3528.00
132711,1147334,6100275  Neutral Bathroom Cleaner 2.5gal,N/A,N Stock Active,6100275,07/09/2024,28,2830 ECOLAB INC.,07/18/2024,Noel Marucut,149.02,4172.56
132714,1147335,Mexico Restaurant 12x7x21 T-Shirt Bag  White  Hi-D  23 MIC  Printed  *C*  1m/cs,Jonathan Heller,N Stock Active,N/A,09/12/2024,140,9114 QUALISPACK,07/26/2024,Erin Ventola,37.44,5241.60
132712,1147336,6100873  Nexa Concentrated Hand Sanitizer 2/1.3ltr,N/A,O Non Stock Inactive,6100873,07/19/2024,8,2830 ECOLAB INC.,08/08/2024,Noel Marucut,243.07,1944.56
132713,1147337,6100867  Concentrated Antibacterial Foam Hand Soap 2/2ltr,N/A,N Stock Active,6100867,09/03/2024,8,2830 ECOLAB INC.,08/13/2024,Noel Marucut,399.75,3198.00
132715,1147338,Bens 11.41x6.88x11.81  Shopper  White Kraft  Printed  100GSM  200/CS,Nathan Sugar,N Stock Active,N/A,09/19/2024,158,EKO PACKING LLC,09/18/2024,Erin Ventola,43.62,6891.96
132734,1148365,CDT4-S48SBK-R CLEAN DISH TABLE,N/A,O Non Stock Inactive,CDT4-S48SBK-R,05/14/2024,1,5078 JOHN BOOS & COMPANY,09/19/2024,Christine Nelson,967.73,967.73
132738,1148370,Mixing Glass 16oz James Joyce  24/cs,N/A,N Stock Active,MS7005,06/28/2024,9,BGD PROMO,05/28/2024,Eleni Davis,36,324.00
132742,1148374,PB-DTA-20-01 DISH TABLE PRE-RINSE BASKET,N/A,O Non Stock Inactive,PB-DTA-20-01,05/14/2024,1,5078 JOHN BOOS & COMPANY,09/19/2024,Christine Nelson,265.81,265.81
132743,1148375,SDT4-S60SBK-L SOILED DISH TABLE,N/A,O Non Stock Inactive,SDT4-S60SBK-L,05/14/2024,1,5078 JOHN BOOS & COMPANY,09/19/2024,Christine Nelson,1890.96,1890.96
132753,1148708,B-0133 PRE-RINSE UNIT  WALL MOUNT MIXING FAUCET,N/A,O Non Stock Inactive,B-0133,05/14/2024,1,11530 T&S BRASS AND BRONZE WORKS INC,09/19/2024,Christine Nelson,306.2,306.20
132788,1148754,Shaker 6oz Swirl Black Perforated Plastic Top - 12/cs,N/A,O Non Stock Inactive,P260BK,05/15/2024,2,11545 TABLECRAFT PRODUCTS CO. INC.,05/28/2024,Eleni Davis,28.56,57.12
132789,1148755,Shaker 6oz Swirl Black Slotted Plastic Top - 12/cs,N/A,O Non Stock Inactive,P260SLBK,05/15/2024,2,11545 TABLECRAFT PRODUCTS CO. INC.,05/28/2024,Eleni Davis,28.56,57.12
132792,1148758,CW2030 ROASTING PAN 3-1/2 QT  S/S BRUSHED FINISH,N/A,O Non Stock Inactive,CW2030,06/20/2024,1,11545 TABLECRAFT PRODUCTS CO. INC.,06/14/2024,Eleni Davis,56.01,56.01
132798,1149103,B-1146-02A-WH4 WORKBOARD FAUCET,N/A,O Non Stock Inactive,B-1146-02A-WH4,07/02/2024,1,11530 T&S BRASS AND BRONZE WORKS INC,05/20/2024,Christine Nelson,159.14,159.14
132803,1149107,ALWC532 WINE CELLAR CABINET,N/A,O Non Stock Inactive,ALWC532,08/21/2024,2,11280 SUMMIT GROUP  LLC,06/20/2024,Christine Nelson,1059.08,2118.16
132805,1149110,AL57G ALL-REFRIGERATOR ADA COMPLIANT,N/A,O Non Stock Inactive,AL57G,07/02/2024,2,11280 SUMMIT GROUP  LLC,06/20/2024,Christine Nelson,980.91,1961.82
132813,1149120,PBHS-W-1416ADAS-X HAND SINK S/O,N/A,O Non Stock Inactive,PBHS-W-1416ADAS-X,07/02/2024,1,5078 JOHN BOOS & COMPANY,05/29/2024,Christine Nelson,489,489.00
132814,1149121,754-18  Heavy Duty  Rubber Glove Black/Red 18" Pot Washing,N/A,O Non Stock Inactive,754-18,09/24/2024,162,13332 WORK FORCE INC.,07/22/2024,Noel Marucut,4.67,756.54
132816,1149123,2-Section Fiber Hinge Container 9 X 6" 250/cs,N/A,N Stock Active,HL-96-2-NPFA,09/24/2024,4,AMERCARE ROYAL LLC,09/23/2024,Matt Miller,45.6,182.40
132829,1149447,110416 300ES Trigger Spray Red for 32oz bottle,Andy Attman,N Stock Active,110416,09/21/2024,348,11781 TOLCO CORPORATION,07/01/2024,Noel Marucut,0.36,125.28
132830,1149448,110508  320 Trigger Spray Red/White for 32oz Bottle,N/A,N Stock Active,110508,09/25/2024,793,11781 TOLCO CORPORATION,09/17/2024,Noel Marucut,0.52,412.36
132831,1149449,110418  300ES Trigger Spray Blue for 32oz Bottle,N/A,N Stock Active,110418,09/21/2024,1321,11781 TOLCO CORPORATION,09/17/2024,Noel Marucut,0.36,475.56
132832,1149450,110242 250 Trigger Spray Blue/White for 24oz Bottle,N/A,N Stock Active,110242,09/24/2024,366,11781 TOLCO CORPORATION,09/17/2024,Noel Marucut,0.5,183.00
132833,1149451,110414  300ES Trigger Spray White for 32oz Bottle,N/A,N Stock Active,110414,09/21/2024,390,11781 TOLCO CORPORATION,07/29/2024,Noel Marucut,0.36,140.40
132834,1149466,110415 300ES Trigger Spray Green for 32oz Bottle,N/A,N Stock Active,110415,09/20/2024,481,11781 TOLCO CORPORATION,07/29/2024,Noel Marucut,0.36,173.16
132835,1149467,120119 Spray Bottle 24oz Poly  Natural,N/A,N Stock Active,120119,09/24/2024,1304,11781 TOLCO CORPORATION,09/17/2024,Noel Marucut,0.52,678.08
132836,1149468,280238 Auto Squeegee  20" Red Handle,N/A,N Stock Active,280238,09/18/2024,123,11781 TOLCO CORPORATION,08/27/2024,Noel Marucut,2.63,323.49
132837,1149469,280281 Brown Door Stop Giant  Industrial,N/A,N Stock Active,280281,N/A,200,11781 TOLCO CORPORATION,06/10/2024,Noel Marucut,1.29,258.00
132838,1149470,280100 Deluxe Toilet Bowl Mop,N/A,N Stock Active,280100,09/24/2024,887,11781 TOLCO CORPORATION,09/17/2024,Noel Marucut,0.71,629.77
132839,1149485,280176 Bowl Mop Caddy  White,N/A,N Stock Active,280176,09/19/2024,630,11781 TOLCO CORPORATION,08/13/2024,Noel Marucut,2.81,1770.30
132844,1149490,CATERING BOX 20.5x12.5x9.125,N/A,N Stock Active,57DELI1300,09/23/2024,27,11100 SOUTHERN CHAMPION TRAY CO.,07/26/2024,Matt Miller,42.69,1152.63
132855,1149503,Call Your Mother 16oz Aluminum Bottled Water 24/cs,N/A,N Stock Active,N/A,09/24/2024,50,VIRGINIA ARTESIAN BOTTLING CO,07/22/2024,Karen Groves,20.64,1032.00
132856,1149840,101109763  General Purpose Spotter 6/32oz,N/A,N Stock Active,101109763,09/12/2024,29,10781 DIVERSEY INC,08/01/2024,Noel Marucut,36.39,1055.31
132857,1149841,101109756  Stride Citrus J-Fill Neutral Cleaner 2/2.5ltr  #13,N/A,N Stock Active,101109756,09/20/2024,389,10781 DIVERSEY INC,09/06/2024,Noel Marucut,163.85,63737.65
132858,1149842,101109733  Good Sense HC Liquid Air Freshener Green Apple 2/2.5Ltr J-Fill,N/A,N Stock Active,101109733,09/23/2024,48,10781 DIVERSEY INC,08/01/2024,Noel Marucut,125.22,6010.56
132859,1149843,101109689  Good Sense HC Liquid Air Freshener Fresh 2/2.5Ltr J-Fill,N/A,N Stock Active,101109689,09/06/2024,2,10781 DIVERSEY INC,09/09/2024,Noel Marucut,141.48,282.96
132860,1149844,101109738  GP Forward SC General Purpose Cleaner 2/2.5Ltr J-Fill,N/A,N Stock Active,101109738,09/23/2024,16,10781 DIVERSEY INC,08/01/2024,Noel Marucut,80.5,1288.00
132861,1149845,GC1214SP01 Greenware Stock Print Cup 1M/cs,N/A,N Stock Active,GC1214SP01,09/18/2024,16,3120 FABRI KAL CORP.,08/12/2024,Karen Groves,105,1680.00
132865,1149849,STRAP REAR G,N/A,O Non Stock Inactive,56109618,07/24/2024,2,NILFISK INC,08/29/2024,Patrick Golden,20.21,40.42
132866,1149850,STRAP REAR G,N/A,O Non Stock Inactive,56413521,07/24/2024,2,NILFISK INC,08/29/2024,Patrick Golden,27.55,55.10
132868,1149853,20# Kraft Heavy Shorty Bag 400/bd  8-1/4x5-15/16x13-3/8,N/A,N Stock Active,70221,09/20/2024,32,2780 DURO HILEX POLY LLC,06/27/2024,Erin Ventola,16.97,543.04
132869,1149854,RMB-3F REMOTE CONTROL ENCLOSURE  TOGGLE SWITCH  INDICATOR LIGHT,N/A,O Non Stock Inactive,RMB-3F,N/A,1,4040 HATCO CORPORATION,06/03/2024,Christine Nelson,103,103.00
132873,1149858,1RN REACH IN REFRIGERATOR,N/A,O Non Stock Inactive,1RN,06/04/2024,3,NATIONAL REFRIGERATION AND,09/24/2024,Christine Nelson,3485.34,10456.02
132874,1149859,PBHS-W-0909-KV2MB-SS-X HAND SINK 9X9 S/O,N/A,O Non Stock Inactive,PBHS-W-0909-KV2MB-SS-X,N/A,1,5078 JOHN BOOS & COMPANY,07/25/2024,Christine Nelson,453.15,453.15
132875,1149860,PBHS-W-0909-KV2MB-X PRO BOWL HAND SINK,N/A,O Non Stock Inactive,PBHS-W-0909-KV2MB-X,N/A,1,5078 JOHN BOOS & COMPANY,07/25/2024,Christine Nelson,423.7,423.70
132876,1149861,EPT6R5-3048SSK-L-X WORK TABLE W/PREP SINK,N/A,O Non Stock Inactive,EPT6R5-3048SSK-L-X,09/10/2024,1,5078 JOHN BOOS & COMPANY,07/25/2024,Christine Nelson,1018.4,1018.40
132878,1149862,B42PS ICE BIN FOR ICE MACHINE,N/A,O Non Stock Inactive,B42PS,N/A,1,LINDOX SIEGEL EQUIPMENT CORP,07/31/2024,Christine Nelson,1192.95,1192.95
132879,1149864,DT3B18244-2D18R DISH TABLE W/POTSINKS,N/A,O Non Stock Inactive,DT3B18244-2D18R,N/A,1,5078 JOHN BOOS & COMPANY,07/25/2024,Christine Nelson,1936.99,1936.99
132885,1149870,JDTC-20-60L-X CLEAN DISHTABLE,N/A,O Non Stock Inactive,JDTC-20-60L-X,N/A,1,5078 JOHN BOOS & COMPANY,07/25/2024,Christine Nelson,559,559.00
132890,1149873,E072454 WALK-IN COOLER,N/A,O Non Stock Inactive,E072454,N/A,1,EVERIDGE  INC.,07/23/2024,Christine Nelson,10173.55,10173.55
132892,1149877,1330 BUN/SHEET PAN RACK,N/A,O Non Stock Inactive,1330,06/13/2024,1,7750 NEW AGE INDUSTRIAL CORP. INC.,06/25/2024,Christine Nelson,118.75,118.75
132905,1150898,VLID89PG PLA Lined Paper Lid with Vents,N/A,N Stock Active,VLID89PG,09/20/2024,4,VEGWARE PACKAGING INC,09/18/2024,Suyeon Nam,46.55,186.20
132907,1150901,Nourish 9x12 Oval Platter  Natural Molded Fiber,N/A,N Stock Active,VW-P912NFA,08/21/2024,5,VEGWARE PACKAGING INC,08/21/2024,Suyeon Nam,55.88,279.40
132908,1150902,1230C WIRE SHELF 30X12 CHROME PLATED S/O,N/A,O Non Stock Inactive,1230C,N/A,2,QUANTUM FOOD SERVICE,07/02/2024,Christine Nelson,17.44,34.88
132909,1150903,1248C WIRE SHELF 48X12 CHROME PLATED S/O,N/A,O Non Stock Inactive,1248C,N/A,2,QUANTUM FOOD SERVICE,07/03/2024,Christine Nelson,25.53,51.06
132916,1150910,24x24x14 ECT-32 Corrugated Boxes,N/A,O Non Stock Inactive,242414,09/24/2024,9,BOX PARTNERS  LLC,08/28/2024,Matt Miller,32.5839,293.26
132919,1150914,8X4X12 ICE BUCKET LINER 1M/CS .6MIL,N/A,N Stock Active,6G084012,09/24/2024,25,LK PACKAGING,09/20/2024,Suyeon Nam,11.73,293.25
132920,1150915,14X24 VACUUM SEAL BAGS 500/CS 3MIL,N/A,N Stock Active,30NVC1424,N/A,2,LK PACKAGING,09/20/2024,Suyeon Nam,74,148.00
132925,1150920,7.5X11 +4 PRODUCE STEAM BAG MICROWAVEABLE 250/CS,N/A,N Stock Active,OSZ75114BGP,08/09/2024,25,LK PACKAGING,08/19/2024,Suyeon Nam,22.74,568.50
132965,1151299,MGFF8448GR EQUIPMENT STAND REFRIGERATED 35 X 33 26 S/O,N/A,O Non Stock Inactive,MGF8448GR,N/A,1,ATOSA USA  INC.,05/28/2024,Christine Nelson,1383.2,1383.20
132975,1151309,CHX 12x10.75 White Waxed Food Wrap  Interfolded Sheets  Printed  6m/cs,Kris Jordan,O Non Stock Inactive,MDX1210M18CHX,N/A,16,10782 SEAMAN PAPER COMPANY,08/01/2024,Erin Ventola,169.96,2719.36
132992,1151650,Bio Conqueror 105 Enzymatic Odor Counteractant 12/32oz  Cucumber Melon,N/A,N Stock Active,105Q-F-000I012M-02,09/13/2024,45,3496 FRESH PRODUCTS  LLC,08/09/2024,Noel Marucut,45.98,2069.10
132993,1151651,4015431  One Shot Refill Lotion Soap 4/1600ml  Green Certified,N/A,N Stock Active,FG4015431,09/19/2024,126,NEWELL BRANDS DISTRIBUTION LLC,09/24/2024,Noel Marucut,66.04,8321.04
132994,1151652,31351  Urine Remover 4/128oz Clorox,N/A,N Stock Active,CLO31351CT,09/13/2024,121,S.P. RICHARDS COMPANY,09/17/2024,Noel Marucut,53.36,6456.56
133109,1152060,Mas Panadas Chicken Corrugated Box (MAS038) 13-5/8x10-5/8x15  Printed  25/bd,Nathan Sugar,N Stock Active,MAS PANADAS CHICK & CHIM,09/24/2024,179,9055 PCA CORRUGATED AND DISPLAY LLC,07/24/2024,Erin Ventola,25.75,4609.25
133111,1152062,12110  Tide Liquid 4/84oz  HE Laundry Detergent Original Scent,N/A,N Stock Active,PGC12110CT,09/13/2024,10,S.P. RICHARDS COMPANY,09/17/2024,Noel Marucut,65.3,653.00
133113,1152064,KR-DRF GLASS RINSER,N/A,O Non Stock Inactive,KR-DRF,N/A,1,5883 KROWNE METAL CORP.,07/03/2024,Christine Nelson,431.1,431.10
133115,1152065,BHS1236-16/304 WALL MOUNTED SHELVING S/O,N/A,O Non Stock Inactive,BHS1236-16/304,N/A,4,5078 JOHN BOOS & COMPANY,07/11/2024,Christine Nelson,176.06,704.24
133116,1152067,SLC07-1060A AIR CURTAIN 60"  UNHEATED,N/A,O Non Stock Inactive,SLC07-1060A,N/A,1,1024 BERNER INTERNATIONAL CORP.,07/12/2024,Christine Nelson,865.5,865.50
133118,1152068,9503SD0025-PR-A PLUNGER/ROLLER DOOR SWITCH,N/A,O Non Stock Inactive,9503SD025,N/A,1,1024 BERNER INTERNATIONAL CORP.,07/12/2024,Christine Nelson,59,59.00
133119,1152070,505CRD163SJT-03B 3' CORD & PLUG S/O,N/A,O Non Stock Inactive,505CRD163SJT-03B,N/A,1,1024 BERNER INTERNATIONAL CORP.,07/12/2024,Christine Nelson,9.5,9.50
133122,1152072,66ADS000DMB MOUNTING BRACKET FOR PLUNGER DOOR,N/A,O Non Stock Inactive,66ADS000DMB,N/A,1,1024 BERNER INTERNATIONAL CORP.,07/12/2024,Christine Nelson,10.5,10.50
133123,1152074,BHS1624-16/304 WALL MOUNTED WALL SHELVING S/O,N/A,O Non Stock Inactive,BHS1624-16/304,N/A,4,5078 JOHN BOOS & COMPANY,07/11/2024,Christine Nelson,181.81,727.24
133124,1152075,X-0211B/SHELF WALL SHELF TURNED UP LEFT END SPLASH,N/A,O Non Stock Inactive,X-0211B/SHELF 1-1/2,N/A,4,5078 JOHN BOOS & COMPANY,07/11/2024,Christine Nelson,70.96,283.84
133125,1152076,X-0211C/SHELF 1-1/2 TURNED UP RIGHT END SPLASH,N/A,O Non Stock Inactive,X-0211C/SHELF 1-1/2,N/A,4,5078 JOHN BOOS & COMPANY,07/11/2024,Christine Nelson,70.96,283.84
133132,1152083,08806  Charmin Ultra Bathroom Tissue 8/4rls,N/A,N Stock Active,PGC08806CT,09/24/2024,30,ESSENDANT,09/23/2024,Noel Marucut,58.07,1742.10
133137,1152424,Parchment Paper 33x20  Fata Cooking Film up to 400 Degrees - EA,N/A,N Stock Active,R560 50,09/24/2024,5,5007 J.B. PRINCE COMPANY  INC.,09/06/2024,Eleni Davis,79.92,399.60
133138,1152425,402113  TCell Refill Citrus 6/cs,N/A,N Stock Active,FG402113,07/01/2024,11,NEWELL BRANDS DISTRIBUTION LLC,06/24/2024,Noel Marucut,53.46,588.06
133160,1153795,Clear Water Inlet Strainer with Bypass Ports,N/A,O Non Stock Inactive,5500024,N/A,1,2647 DIRT KILLER,05/31/2024,Patrick Golden,25,25.00
133161,1153797,Clear Water Inlet Strainer with Bypass Ports Pressure Washer Plumbing,N/A,O Non Stock Inactive,5500026,07/09/2024,1,2647 DIRT KILLER,05/31/2024,Patrick Golden,25,25.00
133195,1154168,91594 ANTI BACTERIAL FOAM 2/CS KLEENEX,N/A,N Stock Active,91594,09/13/2024,5,5801 KIMBERLY-CLARK INC.,06/12/2024,Suyeon Nam,43.42,217.10
133199,1154172,CL9933 9x9 3-Compartment Blk Base Hinged Container 120/cs,N/A,N Stock Active,4690933,09/23/2024,62,570 ANCHOR PACKAGING INC.,09/25/2024,Karen Groves,37.16,2303.92
133211,1154521,LEROCHE GROUP 27 12V AGM,N/A,O Non Stock Inactive,LDC12-105-G27T,N/A,2,1046 BEST BATTERY,05/30/2024,Patrick Golden,277.5,555.00
133218,1154528,PRL-FB-12-LF 12" Fiber Lid F/PizzaRound 200/cs,N/A,N Stock Active,PRL-FB-12-LF,06/28/2024,11,WORLD CENTRIC,07/16/2024,Karen Groves,55.92,615.12
133219,1154529,PR-FB-12-LFS 12" Pizza Round Tray 200/cs,N/A,N Stock Active,PR-FB-12-LFS,06/28/2024,12,WORLD CENTRIC,07/16/2024,Karen Groves,56.32,675.84
133224,1154870,48632D150ULT 28oz Pulp Rectangular Container 150/cs,N/A,N Stock Active,48632D150ULT,N/A,24,10650 SABERT CORPORATION,06/21/2024,Karen Groves,23.92,574.08
133225,1154871,43x48 22mic 56-GLUTTON Black  Star  Perf Roll  150,N/A,O Non Stock Inactive,MR43484MK,09/20/2024,1027,INTEPLAST GROUP CORPORATION,06/17/2024,Suyeon Nam,21.59,22172.93
133231,1154878,MOTOR FAN 230V 50/60HZ,N/A,N Stock Active,ICE9161150-22,N/A,1,8742 PARTS TOWN LLC,06/04/2024,Denise McKay,167.04,167.04
133250,1155905,Chick & Ruths Mason Jar w/Lid Gallon - 1/cs,N/A,O Non Stock Inactive,349K,07/09/2024,121,BGD PROMO,07/11/2024,Eleni Davis,15.5,1875.50
133262,1156253,00230  Spray 'n Wash Stain Remover 12/22oz,N/A,N Stock Active,RAC00230,08/29/2024,2,ESSENDANT,09/13/2024,Noel Marucut,39.97,79.94
133271,1156264,MUG 11.5oz SILVER DINER CUSTOM BW-1114 - 36/CS,N/A,O Non Stock Inactive,BW-1114,06/04/2024,2,BGD PROMO,07/11/2024,Eleni Davis,124.2,248.40
133273,1156266,BHS1236-X S/S WALL SHELVING,N/A,O Non Stock Inactive,BHS1236-X,N/A,2,5078 JOHN BOOS & COMPANY,06/07/2024,Christine Nelson,87,174.00
133287,1156616,Ahold LFAHGEN1 3x2 Blank Label  1m/rl 10rl/cs 60# Semi Gloss + TT Print Lam,Jeremy Stark,N Stock Active,17570,N/A,2,8904 PHIPPS LABEL COMPANY,06/25/2024,Erin Ventola,185.55,371.10
133296,1156625,Starter,N/A,O Non Stock Inactive,19250N,N/A,1,1046 BEST BATTERY,06/11/2024,Patrick Golden,151.7,151.70
133300,1156629,RETAINER REAR 40 INCH,N/A,O Non Stock Inactive,877201,07/01/2024,1,8712 PACIFIC FLOORCARE,08/20/2024,Patrick Golden,44.51,44.51
133304,1156633,16" White Wax Circles 125/Case,N/A,O Non Stock Inactive,11429,N/A,1,11100 SOUTHERN CHAMPION TRAY CO.,06/21/2024,Matt Miller,153.11,153.11
133341,1157348,Plastic Cups Clear 7oz 1200/Case Perfection,N/A,O Non Stock Inactive,FA-502B,09/25/2024,182,6269 LANCA SALES  INC.,06/17/2024,Matt Miller,14.25,2593.50
133350,1157357,SLA12350 BATTERY,N/A,O Non Stock Inactive,SLA12350,N/A,1,1046 BEST BATTERY,06/18/2024,Patrick Golden,96.49,96.49
133352,1157359,Regulator  Voltage FS481V E88511,N/A,O Non Stock Inactive,E8851100,N/A,1,1065 BETCO CORPORATION,06/18/2024,Patrick Golden,39.25,39.25
133353,1157360,Model T60 Fuel Regulator,N/A,O Non Stock Inactive,E1074600,N/A,1,1065 BETCO CORPORATION,06/18/2024,Patrick Golden,185.2,185.20
133354,1157361,Inline Fliter Shut-Off Valve (AFC 152),N/A,O Non Stock Inactive,E1024300,N/A,1,1065 BETCO CORPORATION,06/18/2024,Patrick Golden,64.79,64.79
133355,1157362,Filter  Oil,N/A,O Non Stock Inactive,E1236300,N/A,1,1065 BETCO CORPORATION,06/18/2024,Patrick Golden,11.46,11.46
133356,1157363,CUSTOM END PANEL FOR HOOD,N/A,O Non Stock Inactive,CUSTOM END PANEL FOR HOOD,N/A,1,CUSTOM STAINLESS DESIGN LLC,06/18/2024,Christine Nelson,1300,1300.00
133357,1157364,Pie Shop 10-3/8x10-3/8x2.75 White Corrugated Box  Printed  50/bd,Nathan Sugar,N Stock Active,375383,09/19/2024,63,698 ATLAS CONTAINER CORPORATION,06/19/2024,Erin Ventola,25,1575.00
133370,1158412,DC Central Kitchen 12x12 Waxed Wrap  White Ultra  Printed  5m/cs,Scott Attman,O Non Stock Inactive,ACMEP00204,08/08/2024,5,10782 SEAMAN PAPER COMPANY,08/07/2024,Erin Ventola,157.73,788.65
133374,1158724,Woodmont Pavilion Dinner Napkin 15X17 1/8 folded White 2ply,Nathan Sugar,N Stock Active,CP301-24364,09/06/2024,35,MIDWEST SPECIALTY PRODUCTS,07/16/2024,Suyeon Nam,47.34,1656.90
133385,1158738,BWK542CT Finish Mop  Rayon/Polyester  White/Blue,N/A,O Non Stock Inactive,BWK542CT,06/12/2024,20,ESSENDANT,06/12/2024,Noel Marucut,9.77,195.40
133421,1159110,405-CL 5oz Clear Squat Tumbler 500/cs,N/A,N Stock Active,405-CL,09/24/2024,15,2863 EMI YOSHI INC.,09/10/2024,Karen Groves,35.32,529.80
133423,1159112,32oz PET Cup Clear 107mm 300/Case,N/A,O Non Stock Inactive,2140,07/22/2024,3,3370 FORMAN INC,06/17/2024,Matt Miller,25,75.00
133469,1159832,101109740 Snapback Spray Buff 4/1gal,N/A,N Stock Active,101109740,08/28/2024,8,10781 DIVERSEY INC,08/16/2024,Noel Marucut,93.48,747.84
133476,1159841,12021502 Tork Advanced Jumbo Bath Tissue Roll  2-Ply  10 inch Dia.,Scott Franiak,N Stock Active,12021502,08/19/2024,180,10620 ESSITY PROFESSIONAL HYGIENE,08/30/2024,Suyeon Nam,38.68,6962.40
133489,1159854,STE415594  2ply JRT 12/700' BioTech,N/A,N Stock Active,STE415594,09/10/2024,7,10874 SHEPPARD REDISTRIBUTION INC,09/04/2024,Noel Marucut,30.54,213.78
133490,1159855,509-BO 9" Bone Plate w/Gold Rim 120/cs,N/A,N Stock Active,509-BO,09/24/2024,83,4472 FINELINE SETTINGS,09/23/2024,Karen Groves,40,3320.00
133491,1159856,306 6" Clear Scroll Plate 240/cs,N/A,N Stock Active,306,09/19/2024,31,4472 FINELINE SETTINGS,09/17/2024,Karen Groves,31.63,980.53
133500,1160872,Overshelf  Cantilevered  Double 36"w X 12"d  16/300  S/S,N/A,O Non Stock Inactive,OSC26RK-1236,N/A,1,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,771.34,771.34
133502,1160875,Deck Mount Faucet Mounting Kit,N/A,O Non Stock Inactive,PB-DMMK,N/A,6,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,9.59,57.54
133503,1160876,Pro Bowl Sink  3-Compartment  123-1/4"w  3-24"x24" bowls  2-24" lft & rt Drainboards  10" Backsplash,N/A,O Non Stock Inactive,3PB244-2D24,N/A,1,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,3137.54,3137.54
133504,1160877,Wall Mounted Utility Shelf  24"w X 8"d  16/300 S/S,N/A,O Non Stock Inactive,PB-MSS824-X,N/A,1,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,75.05,75.05
133505,1160878,Work Table  Cabinet Base Single Swing Door  48"w X 24"d  14/300 S/S,N/A,O Non Stock Inactive,4CH4R5-2448,N/A,1,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,2968.77,2968.77
133506,1160879,Work Table 144"w X 36"d  14/300 S/S  CUSTOM,N/A,O Non Stock Inactive,ST4R5-36144SBK-CUSTOM,N/A,4,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,2711.8,10847.20
133507,1160880,Overshelf  Cantilevered  Single 144"w X 18"D  16/300 S/S,N/A,O Non Stock Inactive,OSC16RK-18144,N/A,2,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,932.82,1865.64
133508,1160881,Overshelf  Cantilevered  Single  84"w X 18"d  16/300 S/S,N/A,O Non Stock Inactive,OSC16RK-1884,N/A,2,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,1075.13,2150.26
133509,1160882,Baker's Work Table Frame  W/ 72"w X 48"d X 1-3/4" thick Wood Top  W/ 3-Drawers  without bin stops  s/s legs  center bracing & bullet feet  welded setup,N/A,O Non Stock Inactive,SBO-S07,N/A,1,5078 JOHN BOOS & COMPANY,09/03/2024,Noel Webster,907.13,907.13
