Item ID,Item,Description,Item Sales Rep,DNR Activity Code,Item Vendor,Last Date Sold,Total Inventory on Hand, Preferred Vendor,Last Date Purchased, Buyer Name,Preferred Vendor Price,Extended Cost 
97891,911676,0002-07 COCKTAIL OYSTER FORKWINDSOR - DZ - STOCK,N/A,N Stock Active,0002-07,09/20/2024,9,FOODWARE LLC,08/01/2024,Eleni Davis,1.49,13.41
123595,911777,CHAMPAGNE FLUTE 6-3/4OZ STOLZLE - 24/CS -,N/A,O Non Stock Inactive,A911077222T,N/A,3,9966 RAK PORCELAIN USA  INC.,N/A,Eleni Davis,126,378.00
91149,911873,M18730WH TURNER MINI 4X2.5 SSWHITE HANDLE - EA,N/A,N Stock Active,M18730WH,09/19/2024,13,7227 MERCER TOOL CORP,07/17/2024,Eleni Davis,8.02,104.26
108117,911874,11874 IRISH COFFEE MUG 10OZ 24/CS (FT)  STOCK,N/A,N Stock Active,11874,08/07/2024,1,1711 CARDINAL INTERNATIONAL INC,N/A,Eleni Davis,132.24,132.24
129908,911933,A101P804 CHINA PLATE ANFORA TALAVERA BLACK - 24/CS S/O,N/A,O Non Stock Inactive,A101P804,04/23/2024,3,11234 STEELITE USA,04/25/2024,Eleni Davis,184.96,554.88
100836,911960,KP196KCRD KLEEN PAIL 6QT REDEA -,N/A,O Non Stock Inactive,KP196KCRD,N/A,6,CFS BRANDS  LLC,N/A,Eleni Davis,4.95,29.70
91151,911963,CD-64O COFFEE DECAF 64OZDECANTER W/SS BASE - EA,N/A,N Stock Active,CD-64O,09/19/2024,2,FOODWARE LLC,09/19/2024,Eleni Davis,9.01,18.02
97894,912121,EC-12-1-CL ECO TAKEOUT 3 COMPPLASTIC CONT CLEAR - DZ -,N/A,O Non Stock Inactive,EC-12-1-CL,N/A,2,FOODWARE  LLC,N/A,Eleni Davis,43.04,86.08
100837,912154,UPM15BK OVEN MITT 15" NON SLIPPUPPET STYLE - EA -,N/A,N Stock Active,UPM15BK,09/13/2024,2,CFS BRANDS  LLC,03/27/2024,Eleni Davis,18.37,36.74
103797,912157,12100570 CHINA BOWL 27OZ,N/A,O Non Stock Inactive,12100570,N/A,3,11234 STEELITE USA,N/A,Eleni Davis,209.69,629.07
91164,912228,228 CHAMPAGNE / WINE GLASS8-1/2oz - 12/CS -,N/A,O Non Stock Inactive,228 DOT 473348,N/A,1,SUPREME HOTEL & RESTAURANT SUPPLY,N/A,Eleni Davis,25.99,25.99
102148,912333,HSC3 RAMEKIN 3OZ SS OVAL COPPER HAMMERED - EA S/O,N/A,O Non Stock Inactive,HSC3,07/10/2024,12,413 AMERICAN METALCRAFT  INC.,07/25/2024,Eleni Davis,4.5,54.00
109508,912510,PDG-10CXL SHAKER DREDGE 10OZ CLEAR W/SNAP ON LID - EA STOCK,N/A,N Stock Active,PDG-10CXL,08/25/2024,4,FOODWARE LLC,07/25/2024,Eleni Davis,1.71,6.84
91177,912591,C-DP1 DISPLAY COVER DOME FULLPOLYCARBONATE  - EA -,N/A,O Non Stock Inactive,C-DP1,N/A,4,FOODWARE LLC,N/A,Eleni Davis,20.53,82.12
125227,912593,APR3BLC AIRPOT SERVING RACK 3 COMP BLACK - EA,N/A,O Non Stock Inactive,APR3BLC,N/A,12,10843 SERVICE IDEAS. INC.,N/A,Eleni Davis,68.63,823.56
100249,912604,12604-40 SIEVE DRUM MED MESHSS - EA -,N/A,O Non Stock Inactive,12604-40,N/A,1,8738 PADERNO WORLD CUISINE,N/A,Eleni Davis,49.5,49.50
102926,912622,TFG-2622K SERVING TRAY 26X22 NON SKID BLACK OVAL - EA S/O,N/A,O Non Stock Inactive,TFG-2622K,09/19/2024,3,FOODWARE LLC,09/19/2024,Eleni Davis,20.78,62.34
109513,912921,UT-9HP-Y UTILITY TONG 9" HD SS SCALLOPED YELLOW - EA - STOCK,N/A,N Stock Active,UT-9HP-Y,09/19/2024,2,FOODWARE LLC,09/19/2024,Eleni Davis,2.31,4.62
97902,912929,K-50P STEAK KNIFE 5" BLADEPLASTIC HANDLE - DZ,N/A,N Stock Active,K-50P,09/19/2024,134,FOODWARE LLC,09/19/2024,Eleni Davis,3.74,501.16
91196,912933,DSC-3 DOUGH SCRAPER 6X3 BLADEWOOD HANDLE - EA -,N/A,O Non Stock Inactive,DSC-3,03/27/2024,5,FOODWARE LLC,03/29/2024,Eleni Davis,1.78,8.90
91197,912938,ASFB-24 SCOOP 24OZ ALUMINUMFLAT BOTTON - EA -,N/A,O Non Stock Inactive,ASFB-24,N/A,1,FOODWARE LLC,N/A,Eleni Davis,5.52,5.52
97911,913058,13058 SLATWALL HOOKS W/FLIPSCAN LABEL 11" - 25/BAG -,N/A,O Non Stock Inactive,13058,N/A,4,4261 HUBERT COMPANY,N/A,Eleni Davis,30.8,123.20
91206,913082,ACP-082 CAKE PAN 8X2 ALUMINUMROUND - EA -,N/A,O Non Stock Inactive,ACP-082,N/A,6,FOODWARE LLC,N/A,Eleni Davis,3.58,21.48
108222,913109,DXHHPL903 HH 9" PLATE BLACK DISPOSABLE - 500/CS S/O,N/A,N Stock Active,DXHHPL903,09/11/2024,19,CFS BRANDS  LLC,08/09/2024,Eleni Davis,131.74,2503.06
91208,913113,GWB-3 GLASS WASHER BRUSH3 BRUSHES - EA -,N/A,N Stock Active,GWB-3,09/19/2024,10,FOODWARE LLC,09/19/2024,Eleni Davis,12.36,123.60
91219,913300,13-300 BOTTLE OPENER MOUNTEDW/SCREWS - EA - STOCK,N/A,N Stock Active,13-300,09/09/2024,7,11126 SPILL-STOP MFG. CO.,05/06/2024,Eleni Davis,7.5,52.50
91238,913510,PGW-510 WIRE PAN GRATE 5X10.51/3 SIZE - EA -,N/A,N Stock Active,PGW-510,08/30/2024,11,FOODWARE LLC,09/10/2024,Eleni Davis,1.45,15.95
123036,913543,1877 FLUTE GLASS 8OZ 36/CS HELENA,N/A,O Non Stock Inactive,1877,09/12/2023,3,4537 INTERNATIONAL TABLEWARE  INC.,N/A,Eleni Davis,113.23,339.69
91244,913725,FB-25 FRYER BASKET 10" RED HND12-7/8X6-1/2X5-1/4 - EA STOCK,N/A,N Stock Active,FB-25,09/23/2024,22,FOODWARE LLC,09/13/2024,Eleni Davis,13,286.00
116573,913851,1385 BAKERS SPATULA 4.25" SS WOOD HANDLE - EA S/O,N/A,O Non Stock Inactive,1385,N/A,2,4004 HAROLD IMPORT COMPANY  INC.,N/A,Eleni Davis,2.25,4.50
122294,913917,ACMH MOSCOW MULE MUG 14OZ HAMMERED ANTIQUE COPPER EA,N/A,O Non Stock Inactive,ACMH,05/09/2024,1,413 AMERICAN METALCRAFT  INC.,05/08/2024,Eleni Davis,15.93,15.93
103833,914005,1400GL004 SERVING TRAY 14-5/8"- 12/cs,N/A,O Non Stock Inactive,1400GL004,06/18/2024,17,CFS BRANDS  LLC,N/A,Eleni Davis,92.39,1570.63
129956,914108,S140N-10SC-PCP SLICER 10" - EA SCALLOPED KNIFE WHITE - STOCK,N/A,N Stock Active,S140N-10SC-PCP,09/04/2024,8,4010 DEXTER-RUSSELL INC.,N/A,Eleni Davis,17.62,140.96
127007,914216,TN-16 CHINA PLATE 10" ROUND TORINO - 24/CS - SPEC ORD,N/A,O Non Stock Inactive,TN-16,N/A,1,4537 INTERNATIONAL TABLEWARE  INC.,N/A,Eleni Davis,121.61,121.61
102110,915041,PA510  8" SQUARE PLATE WHITE 24/CS SPEC ORD,N/A,N Stock Active,PA510,09/19/2024,3,MAYFAIR U.S.A. INC.,09/19/2024,Eleni Davis,49.14,147.42
102111,915042,PA511  10" SQUARE PLATE WHITE SHALLOW - 12/CS SPEC ORD,N/A,O Non Stock Inactive,PA511,N/A,1,MAYFAIR U.S.A. INC.,N/A,Eleni Davis,50.08,50.08
102112,915043,PA072  12OZ SQUARE BOWL WHITE 24/CS STOCK,Kris Jordan,N Stock Active,PA072,09/19/2024,4,MAYFAIR U.S.A. INC.,09/19/2024,Eleni Davis,45.33,181.32
91291,915149,15149 CHEMICAL LUBRICANT FORWEDGEMASTER 4oz EA - STOCK,N/A,N Stock Active,15149,09/19/2024,3,12700 THE VOLLRATH COMPANY  L.L.C.,09/20/2024,Eleni Davis,7.34,22.02
127011,915203,CBWT-1520 CUTTING BOARD 15X20 WHITE 1/2" THICK - EA - S/O,N/A,O Non Stock Inactive,CBWT-1520,05/21/2024,1,FOODWARE LLC,06/10/2024,Eleni Davis,9.86,9.86
91296,915220,GP-2 GARLIC PRESS & SLICER7-1/2" LONG - EA -,N/A,O Non Stock Inactive,GP-2,N/A,2,FOODWARE LLC,N/A,Eleni Davis,10.69,21.38
100842,915227,CBG152012PR CUTTING BOARD EA15X20X1/2 PURPLE W/HOOK,N/A,O Non Stock Inactive,CBG152012PR,08/30/2024,1,CFS BRANDS  LLC,N/A,Eleni Davis,33.04,33.04
99492,915316,KD-3/16 SHREDDING DISC SS 3/16HOLE FOR FOOD PROCESSOR EA STK,N/A,N Stock Active,KD-3/16,09/19/2024,3,256 ALFA INTERNATIONAL CORPORATION,08/29/2024,Eleni Davis,42.8,128.40
99493,915332,KD-3/32 SHREDDING DISC SS 3/32HOLE FOR FOOD PROCESSOR EA STK,N/A,N Stock Active,KD-3/32,09/19/2024,4,256 ALFA INTERNATIONAL CORPORATION,08/29/2024,Eleni Davis,48.29,193.16
91311,915371,1537BR BUS BOX 7" DEEP BROWN21X16X7 - EA  *MUST BUY 12*,N/A,O Non Stock Inactive,1537BR,N/A,2,11545 TABLECRAFT PRODUCTS CO. INC.,N/A,Eleni Davis,7.01,14.02
119271,915436,5436 CHAMPAGNE GLASS 6OZ 24/CS WITH STEM ARAGON - 24/CS S/O,N/A,N Stock Active,5436,08/07/2024,8,4537 INTERNATIONAL TABLEWARE  INC.,08/16/2024,Eleni Davis,38.59,308.72
130491,915519,7060AWHA BAKING DISH 11OZ 6X4.25 OVAL WHITE - 24/CS S/O,N/A,O Non Stock Inactive,7060AWHA,N/A,1,11234 STEELITE USA,N/A,Eleni Davis,95.54,95.54
91330,915520,HL12820ABWA BOWL CHINA 4 PINTS** **,N/A,N Stock Active,HL12820ABWA,N/A,3,11234 STEELITE USA,N/A,Eleni Davis,34.44,103.32
123597,915635,1560035T WINE GLASS 17OZ STOLZLE - 24/CS - STOCK,N/A,N Stock Active,1560035T,N/A,4,9966 RAK PORCELAIN USA  INC.,N/A,Eleni Davis,125.58,502.32
127012,915710,HLC15742132 PLATTER CHOPTANK 13-3/8 OVAL BALTIMOR 12/CS S/O,N/A,O Non Stock Inactive,HLC15742132,07/01/2024,5,11234 STEELITE USA,N/A,Eleni Davis,266.04,1330.20
91336,915711,1571085 PLATTER CHINA 13-3/8"OVAL BLUE LINES - 12/CS,N/A,O Non Stock Inactive,1571085,06/28/2024,6,11234 STEELITE USA,N/A,Eleni Davis,N/A,0.00
104935,915712,CO-712 CORKSCREW WAITERS,N/A,O Non Stock Inactive,CO-712,08/21/2024,18,FOODWARE LLC,N/A,Eleni Davis,1.59,28.62
98673,915870,EMPK2470 POSTS FOR FLEXSTATION RD,N/A,O Non Stock Inactive,EMPK2470580,N/A,1,1610 CAMBRO MANUFACTURING COMPANY,N/A,Eleni Davis,91.58,91.58
122349,916101,1.5OZ MINI RAMEKIN ROLLED EDGE BRIGHT WHITE - 72/CS,N/A,N Stock Active,F8010000610M,09/23/2024,3,1880 Hospitality,09/17/2024,Eleni Davis,150.96,452.88
91347,916128,11061-28 COVER FOR 18QT STOCKPOT SS - EA -,N/A,O Non Stock Inactive,11061-28,N/A,5,8738 PADERNO WORLD CUISINE,N/A,Eleni Davis,15.44,77.20
127017,916471,16471 PILSNER 14OZ DOZ SPEC ORD,N/A,O Non Stock Inactive,16471,N/A,1,1711 CARDINAL INTERNATIONAL INC,N/A,Eleni Davis,49.49,49.49
102216,916631,16S638110 GLASS RACK 16COMP W/3 EXT  - BLACK - EA STOCK,N/A,N Stock Active,16S638110,08/12/2024,8,1610 CAMBRO MANUFACTURING COMPANY,N/A,Eleni Davis,46.95,375.60
91357,916691,L6691 BOWL 6-3/4OZ GLASS ROUNDMAEVA - 24/CS -,N/A,O Non Stock Inactive,L6691,N/A,2,1711 CARDINAL INTERNATIONAL INC,N/A,Eleni Davis,49.18,98.36
91358,916753,L6753 BOWL 8-1/4OZ GLASS ROUNDJAZZED - 12/CS -,N/A,O Non Stock Inactive,L6753,N/A,1,1711 CARDINAL INTERNATIONAL INC,N/A,Eleni Davis,47.36,47.36
91361,917001,700-1 FRUIT&VEGETABLE WEDGERWEDGEMASTER II 6 SECTION STOCK,N/A,N Stock Active,700-1,08/08/2024,1,12700 THE VOLLRATH COMPANY  L.L.C.,08/16/2024,Eleni Davis,151.38,151.38
105600,917150,11109-28 BRAZIER PAN 7QT SSINDUCTION READY - EA S/O,N/A,O Non Stock Inactive,11109-28,N/A,4,10164 ROSENTHAL SAMBONET,N/A,Eleni Davis,106.52,426.08
105601,917151,11109-32 BRAZIER PAN 10.5QT SSINDUCTION READY - EA S/O,N/A,O Non Stock Inactive,11109-32,N/A,4,10164 ROSENTHAL SAMBONET,N/A,Eleni Davis,132.93,531.72
105602,917153,11109-40 BRAZIER PAN 20-5/8QTSS INDUCTION READY - EA S/O,N/A,O Non Stock Inactive,11109-40,N/A,2,10164 ROSENTHAL SAMBONET,N/A,Eleni Davis,290.27,580.54
124566,917204,4800R201 WINE GLASS 17.15OZ RONA ARTIST - 24/CS STOCK,N/A,N Stock Active,4800R201,08/20/2024,14,11234 STEELITE USA,09/16/2024,Eleni Davis,177.69,2487.66
122494,917441,V3604 WINE GLASS 20-1/4OZ SUBLYM - 12/CS,N/A,O Non Stock Inactive,V3604,08/05/2024,1,1711 CARDINAL INTERNATIONAL INC,08/16/2024,Eleni Davis,66.36,66.36
91393,917449,VP-304 PEELER STRAIGHT 7.5"SERRATED EDGE - EA - STOCK,N/A,N Stock Active,VP-304,09/19/2024,22,FOODWARE LLC,09/13/2024,Eleni Davis,3.26,71.72
105866,917510,CAN-11-Y CHINA BOWL 4-3/4 ozYELLOW CANCUN 36/CS S/O,N/A,O Non Stock Inactive,CAN-11-Y,N/A,1,4537 INTERNATIONAL TABLEWARE  INC.,N/A,Eleni Davis,54.68,54.68
91396,917549,20549 STEAM PAN 1/2X4 - SSEA -,N/A,O Non Stock Inactive,20549,N/A,2,12700 THE VOLLRATH COMPANY  L.L.C.,N/A,Eleni Davis,24.55,49.10
102801,917569,17560569 CHINA BOWL 38OZ ROUND CHARCOAL DAPPLE - DZ S/O,N/A,N Stock Active,17560569,09/19/2024,3,11234 STEELITE USA,09/19/2024,Eleni Davis,284.25,852.75
103852,917652,17650570 CHINA BOWL 27OZ,N/A,O Non Stock Inactive,17650570,N/A,1,11234 STEELITE USA,N/A,Eleni Davis,191.36,191.36
109526,917812,BM-1812K BAR MAT 18X12 BLACK EA - STOCK,N/A,N Stock Active,BM-1812K,09/16/2024,1,FOODWARE LLC,08/15/2024,Eleni Davis,8.51,8.51
91412,918042,TNH-42 TURNER SOLID 8X4 SS HDORANGE HANDLE - EA -,N/A,O Non Stock Inactive,TNH-42,08/15/2024,2,FOODWARE LLC,08/15/2024,Eleni Davis,7.4,14.80
91413,918054,8054 IRISH COFFEE MUG 6OZ GEORGIAN 36/CS,N/A,N Stock Active,8054,06/28/2024,10,SUPREME HOTEL & RESTAURANT SUPPLY,05/14/2024,Eleni Davis,135.9,1359.00
116575,918061,063 COFFEE TEA PRESS 12OZ 3CUP GLASS BEAKER SS LID EA - S/O,N/A,O Non Stock Inactive,63,03/28/2024,6,4004 HAROLD IMPORT COMPANY  INC.,N/A,Eleni Davis,10,60.00
91414,918065,065 COFFEE TEA PRESS 20OZ 5CUPGLASS BEAKER SS LID EA - STOCK,N/A,N Stock Active,065,09/22/2024,47,4004 HAROLD IMPORT COMPANY  INC.,07/29/2024,Eleni Davis,16.5,775.50
91415,918066,065R REPLACEMENT BEAKER 20OZFOR COF/TEA PRESS - EA -,N/A,O Non Stock Inactive,065R,N/A,1,4004 HAROLD IMPORT COMPANY  INC.,N/A,Eleni Davis,10.5,10.50
91430,918216,UTLK-16 TONGS UTILITY 16" SSW/LOCKING RING - EA -,N/A,O Non Stock Inactive,UTLK-16,07/24/2024,2,FOODWARE LLC,07/08/2024,Eleni Davis,2.02,4.04
91440,918261,182612CW135 FOOD BOX 18X26X12CLEAR - EA - STOCK,N/A,N Stock Active,182612CW135,09/17/2024,12,1610 CAMBRO MANUFACTURING COMPANY,09/05/2024,Eleni Davis,43.22,518.64
101724,918263,18263CW FOOD BOX 18X26X3Clear EA6/CS,N/A,N Stock Active,18263CW-135,09/16/2024,251,1610 CAMBRO MANUFACTURING COMPANY,09/10/2024,Eleni Davis,20.75,5208.25
91441,918269,18269P148 FOOD BOX 18X26X9WHITE  6/CS,N/A,O Non Stock Inactive,18269P148,04/10/2024,3,1610 CAMBRO MANUFACTURING COMPANY,N/A,Eleni Davis,27.4,82.20
91454,918427,LDIN-6 LADLE SERVING 6OZ SS1 PIECE - EA -,N/A,O Non Stock Inactive,LDIN-6,N/A,2,FOODWARE LLC,N/A,Eleni Davis,3.16,6.32
124094,918433,BSSN-11 SERVING SPOON 11" SS SLOTTED PRIME - EA -,N/A,N Stock Active,BSSN-11,08/19/2024,4,FOODWARE LLC,N/A,Eleni Davis,1.86,7.44
107520,918439,UT-9HT UTILITY TONG 9" SS EA XHD SCALLOP EDGE - SPEC ORD,N/A,O Non Stock Inactive,UT-9HT,05/29/2024,4,FOODWARE LLC,06/10/2024,Eleni Davis,1.67,6.68
127020,918447,FPPN-4 SPOON PORTION CONTROL 4OZ PERF GRAY - EA - S/O,N/A,O Non Stock Inactive,FPPN-4,N/A,12,FOODWARE LLC,N/A,Eleni Davis,2.82,33.84
91466,918466,VP-308 CORER TOMATO SCOOPER6" SS BLACK HANDLE - EA STOCK,N/A,N Stock Active,VP-308,09/19/2024,5,FOODWARE LLC,09/19/2024,Eleni Davis,3.48,17.40
91467,918467,PLW-CK BUS TUB COVER 21X17BLACK - EA -,N/A,O Non Stock Inactive,PLW-CK,08/22/2024,10,FOODWARE LLC,09/19/2024,Eleni Davis,4.76,47.60
101071,918481,FF1848G 18X48 EPOXY SLF WIRE,N/A,N Stock Active,FF1848G,N/A,6,1880 Hospitality,N/A,Eleni Davis,17.81,106.86
91476,918610,ASP-10C SAUCE PAN COVER 10QTPAN HD - EA -,N/A,O Non Stock Inactive,ASP-10C,09/20/2024,13,FOODWARE LLC,N/A,Eleni Davis,6.74,87.62
91485,918767,8767J TEST STRIPS DISHWASHER180deg - 25 STRIPS/PK - STOCK,N/A,N Stock Active,8767J,09/22/2024,4,11560 LIFETIME BRANDS INC,05/30/2024,Eleni Davis,10.35,41.40
115644,918823,B882FDIF EURO DINNER FORK 18/0 ACCLIVITY - DZ - S/O,N/A,O Non Stock Inactive,B882FDIF,08/14/2024,12,1880 Hospitality,08/20/2024,Eleni Davis,49.56,594.72
115645,918824,B882SBLF BOUILLON SPOON 18/0 ACCLIVITY - DZ - S/O,N/A,O Non Stock Inactive,B882SBLF,08/12/2024,63,1880 Hospitality,06/04/2024,Eleni Davis,32.58,2052.54
115646,918825,B882STSF TEASPOON 18/0 ACCLIVITY - DZ - S/O,N/A,O Non Stock Inactive,B882STSF,07/01/2024,11,1880 Hospitality,08/20/2024,Eleni Davis,31.17,342.87
122350,918828,B882SITF ICED TEASPOON 18/0 ACCLIVITY - DZ -,N/A,O Non Stock Inactive,B882SITF,05/02/2024,5,1880 Hospitality,N/A,Eleni Davis,35.1,175.50
106227,919034,H3856 WATER GLASS 13.5OZ 1DZ STACK UP FULL TEMPERED,N/A,O Non Stock Inactive,H3856,08/07/2024,3,1711 CARDINAL INTERNATIONAL INC,N/A,Eleni Davis,30.6,91.80
91503,919066,IBS20148 INGREDIENT BIN 21 GAL NSF,N/A,O Non Stock Inactive,IBS20148,N/A,1,1610 CAMBRO MANUFACTURING COMPANY,N/A,Eleni Davis,222.3,222.30
91504,919067,133-1175 BROILER/GRILL BRUSHW/O HANDLE MEDIUM BRISTLES,N/A,O Non Stock Inactive,133-1175,N/A,11,ALLPOINTS,N/A,Eleni Davis,7.85,86.35
91505,919068,133-1173 BROILER/GRILL BRUSHW/O HANDLE COARSE BRISTLES,N/A,O Non Stock Inactive,133-1173,N/A,6,ALLPOINTS,N/A,Eleni Davis,12.68,76.08
127022,919075,15587 12OZ OLD FASHIONED GLASS 24/CS,N/A,O Non Stock Inactive,15587,09/12/2024,7,SUPREME HOTEL & RESTAURANT SUPPLY,N/A,Eleni Davis,62.13,434.91
91508,919088,GT-105 CHEESE GRATER FINE BLACK SOFT GRIP HANDLE,N/A,O Non Stock Inactive,GT-105,N/A,2,FOODWARE LLC,N/A,Eleni Davis,5.36,10.72
127025,919116,4686100 LOBBY BROOM BLK 12/CS S/0 8X30" FLAGGEDPOLY BRISTLES,N/A,O Non Stock Inactive,4686100,N/A,8,CFS BRANDS  LLC,N/A,Eleni Davis,9,72.00
91515,919130,4042304 10" FLOOR SCRUB BRUSH W/OHANDLE HI-LO YLW 12/CS,N/A,O Non Stock Inactive,4042304,N/A,2,CFS BRANDS  LLC,N/A,Eleni Davis,9.74,19.48
108144,919136,4188100 PUSH BROOM 24" W/P S/O W/OHANDLE MEDIUM SYNTHETIC,N/A,O Non Stock Inactive,4188100,N/A,8,CFS BRANDS  LLC,N/A,Eleni Davis,16.13,129.04
91517,919140,4577300 GRILL BRUSH W/SCRAPER14" WOOD HANDLE 12/CS,N/A,O Non Stock Inactive,4577300,N/A,3,CFS BRANDS  LLC,N/A,Eleni Davis,3.19,9.57
127026,919187,H918NBK O&V SET W/RACK EA OIL AND VINEGAR,N/A,O Non Stock Inactive,H918NBK,N/A,5,11545 TABLECRAFT PRODUCTS CO. INC.,N/A,Eleni Davis,20.55,102.75
91524,919254,4029000 SPARTA BROILER BRUSH 30" HANDLE,N/A,N Stock Active,4029000,09/16/2024,3,CFS BRANDS  LLC,08/02/2024,Eleni Davis,28.01,84.03
91526,919305,ADL41A DOME LID 5OZ SWIRL 1MFOR DMT206 HIGH DOME STOCK,N/A,N Stock Active,ADL41A,09/13/2024,1,217 ALADDIN TEMP-RITE LLC,09/09/2024,Eleni Davis,77.35,77.35
91534,919406,20248 WIRE GRATE S/S 6EA/CS1/2 SIZE BUN PAN-,N/A,O Non Stock Inactive,20248,N/A,1,12700 THE VOLLRATH COMPANY  L.L.C.,N/A,Eleni Davis,9.59,9.59
91538,919462,BA1040A BASTING COVER 10"  EA,N/A,N Stock Active,BA1040A,09/10/2024,3,413 AMERICAN METALCRAFT  INC.,07/16/2024,Eleni Davis,8.73,26.19
91539,919467,1698 OVEN BRUSH 60" WOOD HANDLEA -,N/A,O Non Stock Inactive,1698,06/14/2024,3,413 AMERICAN METALCRAFT  INC.,06/20/2024,Eleni Davis,28.62,85.86
91546,919531,1195 BLENDER CONTAINER 64OZ EA0,N/A,N Stock Active,1195,08/22/2024,2,12701 VITA-MIX CORPORATION,09/03/2024,Eleni Davis,95.01,190.02
106229,919560,93013A BEER TASTER 5OZ - 24/cs BARBARY,N/A,N Stock Active,93013A,06/28/2024,1,555 ANCHOR HOCKING LLC,06/17/2024,Eleni Davis,47.52,47.52
91558,919704,55063 BLADE ASSEMBLY 3/8" EA.SPEC.ORD,N/A,O Non Stock Inactive,55063,N/A,1,12700 THE VOLLRATH COMPANY  L.L.C.,N/A,Eleni Davis,75.75,75.75
91560,919736,602-12 SALT/PAPER SHAKER 2OZ12/EA-,N/A,O Non Stock Inactive,602-12,06/14/2024,24,12700 THE VOLLRATH COMPANY  L.L.C.,07/10/2024,Eleni Davis,3.24,77.76
107499,919749,A4171422 FRYING PAN 8-5/8 EA SPEC ORD,N/A,O Non Stock Inactive,A4171422,N/A,8,10164 ROSENTHAL SAMBONET,N/A,Eleni Davis,13.97,111.76
91564,919751,30063 PERFORATED FOOD PAN EA.S/S-,N/A,O Non Stock Inactive,30063,N/A,12,12700 THE VOLLRATH COMPANY  L.L.C.,N/A,Eleni Davis,54.27,651.24
91579,919881,02032 16OZ PILSNER BEER GLASS24/CS    BY MFR,N/A,O Non Stock Inactive,02032,N/A,1,1711 CARDINAL INTERNATIONAL INC,N/A,Eleni Davis,41.27,41.27
91595,920044,DX520044 INSULATED BOWL 5OZFENWICK GRAPHITE GREY 48/CS SO,N/A,O Non Stock Inactive,DX520044,07/11/2024,5,CFS BRANDS  LLC,N/A,Eleni Davis,104.8,524.00
91600,920125,50MCCW135 Pint ( 2 Cup ) Clear Measuring Cup NSF PLASTIC,N/A,N Stock Active,50MCCW135,09/16/2024,11,1610 CAMBRO MANUFACTURING COMPANY,07/25/2024,Eleni Davis,6.21,68.31
106231,920226,CAST-12 SKILLET 12" CAST IRON W/HELPER HANDLE 4/CS,N/A,O Non Stock Inactive,CAST-12,N/A,2,FOODWARE LLC,N/A,Eleni Davis,17.68,35.36
91614,920354,4078015 SOIREE 9-1/2OZ WHISKY12/CS -,N/A,O Non Stock Inactive,4078015,03/25/2024,1,3370 FORMAN INC,N/A,Eleni Davis,64.42,64.42
91615,920360,42569-04  4 WAY GRATER S.S.EA -,N/A,O Non Stock Inactive,4256904,N/A,1,8738 PADERNO WORLD CUISINE,N/A,Eleni Davis,10,10.00
91617,920370,SOIREE CHAMPAGNE FLUTE 6.5OZ12/CS GLASS 4078007 -,N/A,O Non Stock Inactive,4078007,N/A,1,SUPREME HOTEL & RESTAURANT SUPPLY,N/A,Eleni Davis,73.8,73.80
108266,920393,139 13OZ HI BALL GLASS S/O 48/CS,N/A,N Stock Active,139,08/15/2024,12,SUPREME HOTEL & RESTAURANT SUPPLY,06/04/2024,Eleni Davis,104.99,1259.88
91621,920417,4078009 SOIREE 11-6/7OZ TUMBLE12/CS,N/A,O Non Stock Inactive,4078009,N/A,2,SUPREME HOTEL & RESTAURANT SUPPLY,N/A,Eleni Davis,66.8,133.60
91625,920448,604460 9-1/4"SERVING SPOON DZSTOCK,N/A,N Stock Active,604460,N/A,12,CFS BRANDS  LLC,N/A,Eleni Davis,6.41,76.92
91629,920472,GRACO558 GRANDE 6OZ MINISTOCK 120/CS CLEAR DISH,N/A,N Stock Active,GRAC0558,N/A,12,10165 ROSSETO SERVING SOLUTIONS,N/A,Eleni Davis,34.65,415.80
127038,920577,T1755TBK TOWEL DISP C-FOLD S/O BLACK PEARL,N/A,O Non Stock Inactive,T1755TBK,05/31/2024,1,CFS BRANDS  LLC,N/A,Eleni Davis,20.91,20.91
91640,920579,UPR1826FP20580 BUN PAN RACK EA20 FULL 40 HALF 350LBS PLASTIC,N/A,N Stock Active,UPR1826FP20580,08/29/2024,4,1610 CAMBRO MANUFACTURING COMPANY,09/10/2024,Eleni Davis,450,1800.00
97955,920581,6306000 7OZ BOUILLON UNDECORAT STACKING   3DZ/CS,N/A,O Non Stock Inactive,6306000,N/A,6,11234 STEELITE USA,N/A,Eleni Davis,179.79,1078.74
109538,920594,CCS12F STRAINER 12"SS CHINACAP S/O,N/A,O Non Stock Inactive,CCS12F,05/15/2024,2,FOODWARE LLC,05/21/2024,Eleni Davis,18.62,37.24
127040,920646,FL646 BOWL CHINA 32OZ ROUND STONEWARE WHITE - DZ - S/O,N/A,O Non Stock Inactive,FL646,N/A,1,1711 CARDINAL INTERNATIONAL INC,N/A,Eleni Davis,234.68,234.68
107487,920694,L14SK3 FRY PAN 15X2-1/2 ROUND S/O CAST IRON SEASONED,N/A,O Non Stock Inactive,L14SK3,N/A,4,LODGE MANUFACTURING COMPANY,N/A,Eleni Davis,40.96,163.84
91645,920782,PRD-43 4X3"CAKE PANSTOCK CS/6,N/A,N Stock Active,PRD-43,N/A,205,3141 FAT DADDIO'S,N/A,Eleni Davis,2.66,545.30
