Internal ID,Distributor ID ,Network Ship To,Account Location,Invoice#,Po#,Invoice Date,Item ID,MFG Item,Item Description,Item UPC,Item SAP,Manufacturer Name,Quantity,Unit of Measure,Gross Sales $USD,Tax Amount,EDI Status(ACME)
2702522,0000004600,461812120,812120 MISSION BBQ YORK,INV145927,B04610050026,06/10/2024 10:49 pm,83504,374030,4030-25 1/3 STEAM PAN FOIL LID200/CS,00749384999981,1050173,HFA INC.,1,Case,33.54,,
2702522,0000004600,461812120,812120 MISSION BBQ YORK,INV145927,B04610050026,06/10/2024 10:49 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,2,Case,50.20,3.01,
2702522,0000004600,461812120,812120 MISSION BBQ YORK,INV145927,B04610050026,06/10/2024 10:49 pm,97025,020554,36" 40# PEACH TREAT  1/RL1000',55000004397731,1040976,GORDON PAPER COMPANY INC.,1,Roll,69.89,4.19,
2702522,0000004600,461812120,812120 MISSION BBQ YORK,INV145927,B04610050026,06/10/2024 10:49 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,4,Case,152.48,,
2702522,0000004600,461812120,812120 MISSION BBQ YORK,INV145927,B04610050026,06/10/2024 10:49 pm,101727,230062,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",10611136014990,1234478,NATIONAL PAPER & PLASTICS CO.,1,Case,16.93,1.02,
2702522,0000004600,461812120,812120 MISSION BBQ YORK,INV145927,B04610050026,06/10/2024 10:49 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,126790,260297,DELI RECEIPT TAPE THERMAL 50/C 3-1/8X273'/RL 1PLY 7/16",00054034033824,1248298,TST IMPRESO,1,Case,84.50,5.07,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101735,330940,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,10840239101102,1247744,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.51,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101714,310053,ACM182 18X2M FOODSERVICE FILM,00840239100191,1220757,ANCHOR PACKAGING INC.,1,Roll,16.98,1.02,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,125105,452912,290088 KRAFT TORK ROLL TWL 6/ 700',10073286613681,1024270,ESSITY PROFESSIONAL HYGIENE,1,Case,49.87,2.99,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,106066,212806,2108C-6 8OZ SQUEEZE BOTTLE 72/CS HINGED WHITE TOP,30727875092503,1363546,TABLECRAFT PRODUCTS CO.INC.,5,Case,304.50,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101788,372042,2050-00-50FC FULL STEAM LID WITH FULL CURL 50/CS,00749384977316,1290432,HFA INC.,1,Case,23.31,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,102792,800144,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,00707282325424,1194572,SOUTHERN CHAMPION TRAY CO.,2,Bundle,85.18,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,2,Case,76.24,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101790,372055,321-35-100 HALF DEEP STEAM PAN100/CS,00749384991169,1050302,HFA INC.,4,Case,135.16,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101785,372025,82019 HANDI-MAX FULL STEAM PANDEEP   50/CS,00817250019481,1265464,HFA INC.,2,Case,130.40,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101760,123969,EMI-209B 9" Black SCALLOPED TONG96/CS,00081391922157,1334636,EMI YOSHI INC.,2,Case,122.34,7.34,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,126844,450232,CFW WHT C/F TOWEL 10/240/CS 10X11.42 CHESAPEAKE LABEL,00840239100412,1221327,NATIONAL PAPER & PLASTICS CO.,1,Case,23.72,1.42,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101792,390034,51808 18X500 HEAVY FOIL ROLL,00749384994863,1048696,HFA INC.,1,Roll,39.40,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.51,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101727,230062,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",10611136014990,1234478,NATIONAL PAPER & PLASTICS CO.,1,Case,16.93,1.02,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,125490,081420,U1025BK BLACK SERVING SPOON 144/CS,10081741192558,1139551,FINELINE SETTINGS,1,Case,23.40,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,4,Case,116.24,6.97,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101773,120114,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,10020648031553,1164837,GENPAK LLC,4,Case,91.96,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,83504,374030,4030-25 1/3 STEAM PAN FOIL LID200/CS,00749384999981,1050173,HFA INC.,1,Case,33.54,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,80966,031526,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,00840239101686,1255742,NATIONAL PAPER & PLASTICS CO.,1,Case,25.80,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101807,150618,YHLB-0600 6" Black FOAM SQ CONT SMARTLOCK 504/CS,00016194049466,1020770,PACTIV LLC,2,Case,54.88,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101739,141083,CL255-0501H1 5/8oz FLAT LID 1M,10739584251726,1145907,D&W FINE PACK LLC,1,Case,44.94,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,80766,020107,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,00602793008050,1268277,GORDON PAPER COMPANY INC.,1,Case,61.12,3.67,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,3,Case,196.05,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,1,Case,73.88,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,2,Case,51.60,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101388,511778,5072-02 ES4 PURELL HLTHY SOAP2/1200ML MANUAL GENTLE,10073852506584,1092251,GOJO INDUSTRIES INC.,1,Case,27.92,1.68,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101783,370318,318-40 1/3 DEEP STEAM PAN200/CS,00749384001691,1050075,HFA INC.,1,Case,76.64,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101738,140080,CF755-050 5oz ALL PURP Black 1M/,00739584333883,1018926,D&W FINE PACK LLC,2,Case,96.98,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,92698,947102,47002 PIANO WHIP 10" - EA - STOCK,55000008209610,1138511,THE VOLLRATH COMPANY L.L.C.,3,Each,32.34,1.94,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,126845,450282,28290 KRAFT HOUSEHOLD ROLL 12/ KRAFT 250 SHEETS,10073310282906,1024280,GEORGIA-PACIFIC CORPORATION,1,Case,30.35,1.82,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,81909,122830,EMI-ESSP9 9" Black SLOTTED SERVESPOON 100/CS,10081392650,1339957,EMI YOSHI INC.,1,Case,55.89,,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,97208,250065,RIW15 WRP TOOTHPICK 15/1M,00072288110818,1034358,AMERCARE ROYAL LLC,1,Box,1.64,.10,
2702523,0000004600,461017011,461011 MISSION BBQ CAMP HILL,INV145928,B04610050024,06/10/2024 10:50 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101727,230062,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",10611136014990,1234478,NATIONAL PAPER & PLASTICS CO.,2,Case,33.86,2.03,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101738,140080,CF755-050 5oz ALL PURP Black 1M/,00739584333883,1018926,D&W FINE PACK LLC,2,Case,96.98,5.82,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,83722,439437,31437 15X17 KRAFT DINNER NAP1/8 FLD 2PLY 12/250CT 3M/CS,10073310314379,1022714,GEORGIA-PACIFIC CORPORATION,1,Case,90.68,5.44,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,88494,211366,ALXP-1013 SHEET PAN 9.5X13ALUM 1/4 SHEET    STOCK,00811642014801,1275364,FOODWARE LLC,20,Each,92.80,5.57,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101723,211827,18266CW135 FOOD BOX 18X26X6EA - CLEAR  STOCK,00099511314096,1015490,CAMBRO MANUFACTURING COMPANY,3,Each,89.67,5.38,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101777,130174,FH517 HWPS BLACK FORK 1M/CS,10078731903096,1031351,GEORGIA-PACIFIC CORPORATION,2,Case,59.88,3.59,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101820,510122,57445 DAWN POT & PAN  4/1GALORIGINAL,10037000574450,1175250,S.P. RICHARDS COMPANY,1,Case,76.86,4.61,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,83504,374030,4030-25 1/3 STEAM PAN FOIL LID200/CS,00749384999981,1050173,HFA INC.,1,Case,33.54,2.01,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101788,372042,2050-00-50FC FULL STEAM LID WITH FULL CURL 50/CS,00749384977316,1290432,HFA INC.,1,Case,23.31,1.40,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,97025,020554,36" 40# PEACH TREAT  1/RL1000',55000004397731,1040976,GORDON PAPER COMPANY INC.,1,Roll,69.89,4.19,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101714,310053,ACM182 18X2M FOODSERVICE FILM,00840239100191,1220757,ANCHOR PACKAGING INC.,2,Roll,33.96,2.04,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101773,120114,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,10020648031553,1164837,GENPAK LLC,4,Case,91.96,5.52,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101806,229304,BLACK CHAFER RACK FULL SZ 24/CWIRE FRAME,10073954011214,1241596,MARYLAND PLASTICS INC.,1,Case,73.45,4.41,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101790,372055,321-35-100 HALF DEEP STEAM PAN100/CS,00749384991169,1050302,HFA INC.,5,Case,168.95,10.14,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,102792,800144,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,00707282325424,1194572,SOUTHERN CHAMPION TRAY CO.,2,Bundle,85.18,5.11,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101792,390034,51808 18X500 HEAVY FOIL ROLL,00749384994863,1048696,HFA INC.,3,Roll,118.20,7.09,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101784,370320,4035-40 1/3 TRUFIT STEAM PAN200/CS,00749384980927,1269574,HFA INC.,1,Case,68.89,4.13,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,103769,813308,MISSION BBQ 32OZ GWOT TAN CUP,55000013518127,1351812,BERRY GLOBAL,1,Case,118.18,7.09,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101813,121176,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,00044474934676,1341212,PLACON CORPORATION,1,Case,29.88,1.79,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101760,123969,EMI-209B 9" Black SCALLOPED TONG96/CS,00081391922157,1334636,EMI YOSHI INC.,3,Case,183.51,11.01,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101735,330940,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,10840239101102,1247744,NATIONAL PAPER & PLASTICS CO.,2,Case,50.20,3.01,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101734,330939,POWDER FREE GLOVE MD SYNTHETIC10/100  MED  CHESAPEAKE,10840239101119,1247824,NATIONAL PAPER & PLASTICS CO.,1,Case,25.10,1.51,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,126844,450232,CFW WHT C/F TOWEL 10/240/CS 10X11.42 CHESAPEAKE LABEL,00840239100412,1221327,NATIONAL PAPER & PLASTICS CO.,1,Case,23.72,1.42,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,2,Case,50.20,3.01,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101812,121175,CH1-10L Clear LID F/12-16OZ RECTCONT NO VENT 400/CS,00044474934669,1341210,PLACON CORPORATION,1,Case,30.42,1.83,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101811,121174,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,00044474929320,1341211,PLACON CORPORATION,1,Case,40.71,2.44,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,89614,550104,20660 8OZ HANDY FUEL 2HR 72/NO WICK GEL STOCK METHANOL,10076642206602,1346410,STERNO PRODUCTS LLC,1,Case,43.35,2.60,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,84363,503862,38X60 22MIC Clear Canliner 6/25/CS 60 GALLON,00840239100689,1232924,INTEPLAST GROUP CORPORATION,2,Case,71.36,4.28,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,102184,112427,DLTI402SSPET 30OZ CLR PET LID 1M/CS,55000013480974,1348097,BERRY GLOBAL,1,Case,44.50,2.67,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101778,130175,KH517 HWPS BLACK KNIFE 1M/CS,10078731903256,1031352,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,126845,450282,28290 KRAFT HOUSEHOLD ROLL 12/ KRAFT 250 SHEETS,10073310282906,1024280,GEORGIA-PACIFIC CORPORATION,2,Case,60.70,3.64,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,2,Case,147.76,8.87,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101803,989702,1 GAL PLASTIC DAIRY JUG 48/CS2173GBA  GALLON,55000012193295,1219329,KOLS CONTAINERS INC.,1,Case,33.45,2.01,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101794,480526,54X108 BLACK POLY/TIS T/C 25C220613,10076455215198,1029146,HOFFMASTER GROUP INC,1,Case,56.73,3.40,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,6,Case,228.72,13.72,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,80766,020107,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,00602793008050,1268277,GORDON PAPER COMPANY INC.,1,Case,61.12,3.67,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101810,121172,CH1-16 16OZ Black RECT CONTAINERMICROWAVEABLE 400/CS,00044474929061,1341209,PLACON CORPORATION,1,Case,40.74,2.44,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,80970,031530,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,00840239101723,1255743,NATIONAL PAPER & PLASTICS CO.,1,Case,25.80,1.55,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,80966,031526,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,00840239101686,1255742,NATIONAL PAPER & PLASTICS CO.,1,Case,25.80,1.55,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101776,130173,SH517 HWPS Black SOUPSPOON 1M/CS,10078731903379,1269244,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,6,Case,174.36,10.46,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,83480,372049,2049 HALF STEAM PAN FOIL LID100/CS,00749384002681,1050174,HFA INC.,5,Case,106.15,6.37,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101785,372025,82019 HANDI-MAX FULL STEAM PANDEEP   50/CS,00817250019481,1265464,HFA INC.,2,Case,130.40,7.82,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,2,Case,130.70,7.84,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,81349,080297,HR18PPBK 18" RND Black TRAY 25/CATER TRAY,10081741180050,1022227,FINELINE SETTINGS,1,Case,41.69,2.50,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,106066,212806,2108C-6 8OZ SQUEEZE BOTTLE 72/CS HINGED WHITE TOP,30727875092503,1363546,TABLECRAFT PRODUCTS CO.INC.,4,Case,243.60,14.62,
2702524,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145929,B04610050012,06/10/2024 10:50 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,.19,
2702718,0000004600,561000118,561001 INTERCONTINENTAL HOTEL WASH DC,INV145949,Waqas,06/10/2024 11:21 pm,84210,500077,43X46 Clear EX HEAVY Canliner 100/CS2MIL CORELESS STAR ROLL 5/20,00735692024354,1266767,ALUF PLASTICS DIVISION,13,Case,471.51,28.29,
2702718,0000004600,561000118,561001 INTERCONTINENTAL HOTEL WASH DC,INV145949,Waqas,06/10/2024 11:21 pm,122276,500195,38X53 1.7MIL BLK CANLNR 100/CS RCM-3853X COEX SUPERTUFF 3-PLY,00735692033950,1388260,ALUF PLASTICS DIVISION,4,Case,108.68,6.52,
2702718,0000004600,561000118,561001 INTERCONTINENTAL HOTEL WASH DC,INV145949,Waqas,06/10/2024 11:21 pm,80805,030127,CHHC12W 12OZ SQUAT WHITE HOT CUP 1M/CS,00840239102393,1273387,NATIONAL PAPER & PLASTICS CO.,3,Case,144.21,8.65,
2702718,0000004600,561000118,561001 INTERCONTINENTAL HOTEL WASH DC,INV145949,Waqas,06/10/2024 11:21 pm,101912,990002,FUEL CHARGE,55000009981003,998100,,1,,8.40,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101791,391110,59100 9X10 POP UP FOIL 6/500,00749384994955,1048880,HFA INC.,1,Case,64.62,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,102792,800144,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,00707282325424,1194572,SOUTHERN CHAMPION TRAY CO.,1,Bundle,42.59,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101778,130175,KH517 HWPS BLACK KNIFE 1M/CS,10078731903256,1031352,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101739,141083,CL255-0501H1 5/8oz FLAT LID 1M,10739584251726,1145907,D&W FINE PACK LLC,1,Case,44.94,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101790,372055,321-35-100 HALF DEEP STEAM PAN100/CS,00749384991169,1050302,HFA INC.,1,Case,33.79,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101810,121172,CH1-16 16OZ Black RECT CONTAINERMICROWAVEABLE 400/CS,00044474929061,1341209,PLACON CORPORATION,1,Case,40.74,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101738,140080,CF755-050 5oz ALL PURP Black 1M/,00739584333883,1018926,D&W FINE PACK LLC,2,Case,96.98,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101803,989702,1 GAL PLASTIC DAIRY JUG 48/CS2173GBA  GALLON,55000012193295,1219329,KOLS CONTAINERS INC.,1,Case,33.45,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,2,Case,50.20,3.01,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,106066,212806,2108C-6 8OZ SQUEEZE BOTTLE 72/CS HINGED WHITE TOP,30727875092503,1363546,TABLECRAFT PRODUCTS CO.INC.,1,Case,60.90,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,1,Case,73.88,,
2702720,0000004600,461019462,62139 MISSION BBQ PLYMOUTH MEETING,INV145959,B04610049984,06/10/2024 11:26 pm,101714,310053,ACM182 18X2M FOODSERVICE FILM,00840239100191,1220757,ANCHOR PACKAGING INC.,1,Roll,16.98,1.02,
